# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-09-19 20:43:43 -04:00	(natwebsdas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02331600 CHATTAHOOCHEE RIVER NEAR CORNELIA, GA
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
# IV_TS_ID - An internal number representing the Instantaneous Value time series from which the daily statistic is calculated.
#
# Data provided for site 02331600
#    TS_ID       Parameter    Statistic  IV_TS_ID       Description
#    36248       00045        00006      39444          Precipitation, total, inches (Sum)
#    36244       00060        00003      39442          Discharge, cubic feet per second (Mean)
#    36247       00065        00003      39443          Gage height, feet (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
#
agency_cd	site_no	datetime	36248_00045_00006	36248_00045_00006_cd	36244_00060_00003	36244_00060_00003_cd	36247_00065_00003	36247_00065_00003_cd
USGS	02331600	2013-12-30	0.00	A	1270	A	2.03	A
USGS	02331600	2013-12-31	0.00	A	1120	A	1.86	A
USGS	02331600	2014-01-01	0.00	A	1040	A	1.77	A
USGS	02331600	2014-01-02	0.29	A	1040	A	1.77	A
USGS	02331600	2014-01-03	0.00	A	985	A	1.71	A
USGS	02331600	2014-01-04	0.00	A	929	A	1.65	A
USGS	02331600	2014-01-05	0.11	A	930	A	1.65	A
USGS	02331600	2014-01-06	0.12	A	977	A	1.70	A
USGS	02331600	2014-01-07	0.00	A	866	A	1.58	A
USGS	02331600	2014-01-08	0.00	A	857	A	1.57	A
USGS	02331600	2014-01-09	0.04	A	841	A	1.55	A
USGS	02331600	2014-01-10	0.74	A	1040	A	1.77	A
USGS	02331600	2014-01-11	1.17	A	3010	A	3.64	A
USGS	02331600	2014-01-12	0.00	A	2060	A	2.80	A
USGS	02331600	2014-01-13	0.39	A	1400	A	2.16	A
USGS	02331600	2014-01-14	0.30	A	1390	A	2.15	A
USGS	02331600	2014-01-15	0.00	A	1210	A	1.96	A
USGS	02331600	2014-01-16	0.00	A	1110	A	1.85	A
USGS	02331600	2014-01-17	0.00	A	1050	A	1.79	A
USGS	02331600	2014-01-18	0.00	A	1010	A	1.73	A
USGS	02331600	2014-01-19	0.00	A	988	A	1.71	A
USGS	02331600	2014-01-20	0.00	A	956	A	1.68	A
USGS	02331600	2014-01-21	0.00	A	933	A	1.65	A
USGS	02331600	2014-01-22	0.00	A	897	A	1.61	A
USGS	02331600	2014-01-23	0.00	A	872	A	1.59	A
USGS	02331600	2014-01-24	0.00	A	840	A	1.55	A
USGS	02331600	2014-01-25	0.00	A	850	A	1.56	A
USGS	02331600	2014-01-26	0.00	A	854	A	1.57	A
USGS	02331600	2014-01-27	0.00	A	843	A	1.56	A
USGS	02331600	2014-01-28	0.00	A	823	A	1.53	A
USGS	02331600	2014-01-29			813	A	1.52	A
USGS	02331600	2014-01-30			791	A	1.50	A
USGS	02331600	2014-01-31			789	A	1.49	A
USGS	02331600	2014-02-01			789	A	1.49	A
USGS	02331600	2014-02-02			785	A	1.49	A
USGS	02331600	2014-02-03			922	A	1.64	A
USGS	02331600	2014-02-04			866	A	1.58	A
USGS	02331600	2014-02-05			1180	A	1.93	A
USGS	02331600	2014-02-06	0.00	A	1010	A	1.73	A
USGS	02331600	2014-02-07	0.00	A	898	A	1.62	A
USGS	02331600	2014-02-08	0.00	A	855	A	1.57	A
USGS	02331600	2014-02-09	0.00	A	831	A	1.54	A
USGS	02331600	2014-02-10			807	A	1.51	A
USGS	02331600	2014-02-11			828	A	1.54	A
USGS	02331600	2014-02-12			872	A	1.59	A
USGS	02331600	2014-02-13			1120	A	1.85	A
USGS	02331600	2014-02-14			1060	A	1.79	A
USGS	02331600	2014-02-15			1050	A	1.78	A
USGS	02331600	2014-02-16	0.00	A	960	A	1.68	A
USGS	02331600	2014-02-17	0.04	A	902	A	1.62	A
USGS	02331600	2014-02-18	0.01	A	888	A	1.60	A
USGS	02331600	2014-02-19	0.00	A	910	A	1.63	A
USGS	02331600	2014-02-20	0.00	A	874	A	1.59	A
USGS	02331600	2014-02-21	0.63	A	1290	A	2.03	A
USGS	02331600	2014-02-22	0.00	A	1100	A	1.84	A
USGS	02331600	2014-02-23	0.00	A	980	A	1.70	A
USGS	02331600	2014-02-24	0.00	A	912	A	1.63	A
USGS	02331600	2014-02-25	0.01	A	869	A	1.58	A
USGS	02331600	2014-02-26	0.00	A	842	A	1.55	A
USGS	02331600	2014-02-27	0.00	A	815	A	1.52	A
USGS	02331600	2014-02-28	0.00	A	790	A	1.50	A
USGS	02331600	2014-03-01	0.00	A	780	A	1.48	A
USGS	02331600	2014-03-02	0.00	A	772	A	1.47	A
USGS	02331600	2014-03-03	0.23	A	815	A	1.52	A
USGS	02331600	2014-03-04	0.00	A	774	A	1.48	A
USGS	02331600	2014-03-05	0.00	A	750	A	1.45	A
USGS	02331600	2014-03-06	0.66	A	749	A	1.45	A
USGS	02331600	2014-03-07	0.13	A	884	A	1.60	A
USGS	02331600	2014-03-08	0.00	A	797	A	1.50	A
USGS	02331600	2014-03-09	0.00	A	759	A	1.46	A
USGS	02331600	2014-03-10	0.00	A	732	A	1.43	A
USGS	02331600	2014-03-11	0.00	A	718	A	1.41	A
USGS	02331600	2014-03-12	0.23	A	769	A	1.47	A
USGS	02331600	2014-03-13	0.00	A	722	A	1.41	A
USGS	02331600	2014-03-14	0.00	A	692	A	1.38	A
USGS	02331600	2014-03-15	0.00	A	693	A	1.38	A
USGS	02331600	2014-03-16	1.25	A	1180	A	1.90	A
USGS	02331600	2014-03-17	0.21	A	1670	A	2.44	A
USGS	02331600	2014-03-18	0.00	A	1290	A	2.05	A
USGS	02331600	2014-03-19	0.01	A	1050	A	1.78	A
USGS	02331600	2014-03-20	0.00	A	960	A	1.68	A
USGS	02331600	2014-03-21	0.00	A	883	A	1.60	A
USGS	02331600	2014-03-22	0.00	A	851	A	1.56	A
USGS	02331600	2014-03-23	0.00	A	828	A	1.54	A
USGS	02331600	2014-03-24	0.00	A	790	A	1.49	A
USGS	02331600	2014-03-25	0.12	A	785	A	1.49	A
USGS	02331600	2014-03-26	0.00	A	749	A	1.45	A
USGS	02331600	2014-03-27	0.00	A	737	A	1.43	A
USGS	02331600	2014-03-28	0.22	A	770	A	1.47	A
USGS	02331600	2014-03-29	0.36	A	893	A	1.61	A
USGS	02331600	2014-03-30	0.00	A	881	A	1.60	A
USGS	02331600	2014-03-31	0.00	A	788	A	1.49	A
USGS	02331600	2014-04-01	0.00	A	756	A	1.46	A
USGS	02331600	2014-04-02	0.00	A	739	A	1.44	A
USGS	02331600	2014-04-03	0.00	A	723	A	1.42	A
USGS	02331600	2014-04-04	0.00	A	716	A	1.41	A
USGS	02331600	2014-04-05	0.00	A	707	A	1.40	A
USGS	02331600	2014-04-06	0.04	A	688	A	1.37	A
USGS	02331600	2014-04-07	3.51	A	4580	A	4.88	A
USGS	02331600	2014-04-08	0.00	A	2550	A	3.25	A
USGS	02331600	2014-04-09	0.00	A	1530	A	2.27	A
USGS	02331600	2014-04-10	0.00	A	1270	A	1.98	A
USGS	02331600	2014-04-11	0.00	A	1140	A	1.84	A
USGS	02331600	2014-04-12	0.00	A	1070	A	1.75	A
USGS	02331600	2014-04-13	0.00	A	1010	A	1.68	A
USGS	02331600	2014-04-14	0.35	A	1010	A	1.68	A
USGS	02331600	2014-04-15	0.99	A	1400	A	2.13	A
USGS	02331600	2014-04-16	0.00	A	1160	A	1.85	A
USGS	02331600	2014-04-17	0.00	A	1040	A	1.72	A
USGS	02331600	2014-04-18	0.77	A	1010	A	1.69	A
USGS	02331600	2014-04-19	0.14	A	1280	A	2.00	A
USGS	02331600	2014-04-20	0.00	A	1110	A	1.80	A
USGS	02331600	2014-04-21	0.00	A	1030	A	1.71	A
USGS	02331600	2014-04-22	0.21	A	996	A	1.67	A
USGS	02331600	2014-04-23	0.00	A	967	A	1.63	A
USGS	02331600	2014-04-24	0.00	A	926	A	1.58	A
USGS	02331600	2014-04-25	0.00	A	910	A	1.57	A
USGS	02331600	2014-04-26	0.00	A	886	A	1.54	A
USGS	02331600	2014-04-27	0.03	A	869	A	1.52	A
USGS	02331600	2014-04-28	0.00	A	859	A	1.51	A
USGS	02331600	2014-04-29	0.09	A	890	A	1.55	A
USGS	02331600	2014-04-30	0.12	A	883	A	1.54	A
USGS	02331600	2014-05-01	0.00	A	855	A	1.51	A
USGS	02331600	2014-05-02	0.00	A	811	A	1.46	A
USGS	02331600	2014-05-03	0.00	A	792	A	1.44	A
USGS	02331600	2014-05-04	0.00	A	774	A	1.42	A
USGS	02331600	2014-05-05	0.00	A	754	A	1.39	A
USGS	02331600	2014-05-06	0.00	A	733	A	1.37	A
USGS	02331600	2014-05-07	0.00	A	717	A	1.35	A
USGS	02331600	2014-05-08	0.00	A	702	A	1.33	A
USGS	02331600	2014-05-09	0.26	A	704	A	1.33	A
USGS	02331600	2014-05-10	0.01	A	788	A	1.43	A
USGS	02331600	2014-05-11	0.01	A	748	A	1.39	A
USGS	02331600	2014-05-12	0.00	A	705	A	1.33	A
USGS	02331600	2014-05-13	0.00	A	681	A	1.30	A
USGS	02331600	2014-05-14	1.85	A	677	A	1.30	A
USGS	02331600	2014-05-15	0.76	A	1790	A	2.51	A
USGS	02331600	2014-05-16	0.04	A	1030	A	1.71	A
USGS	02331600	2014-05-17	0.00	A	864	A	1.52	A
USGS	02331600	2014-05-18	0.57	A	872	A	1.53	A
USGS	02331600	2014-05-19	0.01	A	836	A	1.49	A
USGS	02331600	2014-05-20	0.00	A	763	A	1.40	A
USGS	02331600	2014-05-21	0.00	A	727	A	1.36	A
USGS	02331600	2014-05-22	0.00	A	697	A	1.32	A
USGS	02331600	2014-05-23	0.00	A	671	A	1.29	A
USGS	02331600	2014-05-24	0.00	A	651	A	1.26	A
USGS	02331600	2014-05-25	0.27	A	647	A	1.26	A
USGS	02331600	2014-05-26	0.00	A	720	A	1.35	A
USGS	02331600	2014-05-27	0.00	A	677	A	1.30	A
USGS	02331600	2014-05-28	0.00	A	649	A	1.26	A
USGS	02331600	2014-05-29	0.61	A	678	A	1.30	A
USGS	02331600	2014-05-30	0.00	A	738	A	1.37	A
USGS	02331600	2014-05-31	0.00	A	792	A	1.43	A
USGS	02331600	2014-06-01	0.00	A	667	A	1.28	A
USGS	02331600	2014-06-02	0.00	A	631	A	1.24	A
USGS	02331600	2014-06-03	0.00	A	601	A	1.20	A
USGS	02331600	2014-06-04	0.02	A	592	A	1.18	A
USGS	02331600	2014-06-05	0.18	A	575	A	1.16	A
USGS	02331600	2014-06-06	0.00	A	602	A	1.20	A
USGS	02331600	2014-06-07	0.00	A	571	A	1.16	A
USGS	02331600	2014-06-08	0.15	A	734	A	1.36	A
USGS	02331600	2014-06-09	0.00	A	599	A	1.19	A
USGS	02331600	2014-06-10	0.37	A	574	A	1.16	A
USGS	02331600	2014-06-11	0.13	A	632	A	1.24	A
USGS	02331600	2014-06-12	0.21	A	644	A	1.26	A
USGS	02331600	2014-06-13	0.08	A	740	A	1.37	A
USGS	02331600	2014-06-14	0.00	A	699	A	1.32	A
USGS	02331600	2014-06-15	0.00	A	580	A	1.17	A
USGS	02331600	2014-06-16	0.00	A	560	A	1.14	A
USGS	02331600	2014-06-17	0.00	A	550	A	1.13	A
USGS	02331600	2014-06-18	0.00	A	511	A	1.07	A
USGS	02331600	2014-06-19	0.14	A	553	A	1.13	A
USGS	02331600	2014-06-20	0.00	A	572	A	1.16	A
USGS	02331600	2014-06-21	0.00	A	501	A	1.05	A
USGS	02331600	2014-06-22	0.00	A	477	A	1.02	A
USGS	02331600	2014-06-23	0.00	A	451	A	0.97	A
USGS	02331600	2014-06-24	0.18	A	449	A	0.97	A
USGS	02331600	2014-06-25	0.00	A	476	A	1.01	A
USGS	02331600	2014-06-26	0.00	A	437	A	0.95	A
USGS	02331600	2014-06-27	0.07	A	426	A	0.93	A
USGS	02331600	2014-06-28	0.03	A	591	A	1.17	A
USGS	02331600	2014-06-29	0.68	A	747	A	1.38	A
USGS	02331600	2014-06-30	1.14	A	1020	A	1.70	A
USGS	02331600	2014-07-01	0.00	A	730	A	1.36	A
USGS	02331600	2014-07-02	0.00	A	563	A	1.14	A
USGS	02331600	2014-07-03	0.00	A	490	A	1.04	A
USGS	02331600	2014-07-04	0.00	A	446	A	0.96	A
USGS	02331600	2014-07-05	0.00	A	430	A	0.94	A
USGS	02331600	2014-07-06	0.00	A	418	A	0.92	A
USGS	02331600	2014-07-07	0.00	A	407	A	0.90	A
USGS	02331600	2014-07-08	0.00	A	397	A	0.88	A
USGS	02331600	2014-07-09	0.00	A	417	A	0.92	A
USGS	02331600	2014-07-10	0.01	A	470	A	1.00	A
USGS	02331600	2014-07-11	0.00	A	495	A	1.04	A
USGS	02331600	2014-07-12	0.00	A	477	A	1.02	A
USGS	02331600	2014-07-13	0.00	A	428	A	0.94	A
USGS	02331600	2014-07-14	0.00	A	410	A	0.91	A
USGS	02331600	2014-07-15	0.00	A	446	A	0.97	A
USGS	02331600	2014-07-16	0.00	A	403	A	0.89	A
USGS	02331600	2014-07-17	0.00	A	372	A	0.84	A
USGS	02331600	2014-07-18	0.01	A	377	A	0.84	A
USGS	02331600	2014-07-19	0.00	A	1380	A	2.04	A
USGS	02331600	2014-07-20	0.00	A	999	A	1.71	A
USGS	02331600	2014-07-21	0.02	A	656	A	1.33	A
USGS	02331600	2014-07-22	0.06	A	584	A	1.23	A
USGS	02331600	2014-07-23	0.00	A	520	A	1.14	A
USGS	02331600	2014-07-24	0.01	A	581	A	1.23	A
USGS	02331600	2014-07-25	0.00	A	509	A	1.12	A
USGS	02331600	2014-07-26	0.00	A	442	A	1.02	A
USGS	02331600	2014-07-27	0.00	A	403	A	0.95	A
USGS	02331600	2014-07-28	0.02	A	379	A	0.91	A
USGS	02331600	2014-07-29	0.00	A	354	A	0.86	A
USGS	02331600	2014-07-30	0.00	A	343	A	0.84	A
USGS	02331600	2014-07-31	0.01	A	343	A	0.84	A
USGS	02331600	2014-08-01	0.00	A	361	A	0.88	A
USGS	02331600	2014-08-02	0.00	A	361	A	0.88	A
USGS	02331600	2014-08-03	0.00	A	377	A	0.91	A
USGS	02331600	2014-08-04	0.58	A	470	A	1.06	A
USGS	02331600	2014-08-05	0.00	A	385	A	0.92	A
USGS	02331600	2014-08-06	0.00	A	335	A	0.83	A
USGS	02331600	2014-08-07	0.00	A	318	A	0.79	A
USGS	02331600	2014-08-08	1.23	A	635	A	1.24	A
USGS	02331600	2014-08-09	0.07	A	536	A	1.16	A
USGS	02331600	2014-08-10	0.00	A	830	A	1.52	A
USGS	02331600	2014-08-11	0.00	A	505	A	1.12	A
USGS	02331600	2014-08-12	0.00	A	442	A	1.02	A
USGS	02331600	2014-08-13	0.00	A	394	A	0.94	A
USGS	02331600	2014-08-14	0.00	A	353	A	0.86	A
USGS	02331600	2014-08-15	0.00	A	335	A	0.83	A
USGS	02331600	2014-08-16	0.00	A	319	A	0.79	A
USGS	02331600	2014-08-17	0.14	A	314	A	0.78	A
USGS	02331600	2014-08-18	0.15	A	329	A	0.81	A
USGS	02331600	2014-08-19	0.01	A	356	A	0.86	A
USGS	02331600	2014-08-20	0.04	A	308	A	0.77	A
USGS	02331600	2014-08-21	0.00	A	302	A	0.76	A
USGS	02331600	2014-08-22	0.00	A	285	A	0.72	A
USGS	02331600	2014-08-23	0.11	A	277	A	0.70	A
USGS	02331600	2014-08-24	0.00	A	276	A	0.70	A
USGS	02331600	2014-08-25	0.00	A	271	A	0.68	A
USGS	02331600	2014-08-26	0.00	A	266	A	0.67	A
USGS	02331600	2014-08-27	0.00	A	254	A	0.64	A
USGS	02331600	2014-08-28	0.00	A	245	A	0.62	A
USGS	02331600	2014-08-29	0.00	A	238	A	0.60	A
USGS	02331600	2014-08-30	0.00	A	231	A	0.58	A
USGS	02331600	2014-08-31	0.31	A	436	A	0.99	A
USGS	02331600	2014-09-01	0.00	A	306	A	0.76	A
USGS	02331600	2014-09-02	0.01	A	271	A	0.68	A
USGS	02331600	2014-09-03	0.30	A	325	A	0.80	A
USGS	02331600	2014-09-04	0.00	A	302	A	0.76	A
USGS	02331600	2014-09-05	0.00	A	298	A	0.75	A
USGS	02331600	2014-09-06	0.00	A	271	A	0.68	A
USGS	02331600	2014-09-07	0.00	A	289	A	0.72	A
USGS	02331600	2014-09-08	0.00	A	276	A	0.70	A
USGS	02331600	2014-09-09	0.00	A	263	A	0.66	A
USGS	02331600	2014-09-10	0.00	A	258	A	0.65	A
USGS	02331600	2014-09-11	0.00	A	256	A	0.65	A
USGS	02331600	2014-09-12	0.37	A	399	A	0.89	A
USGS	02331600	2014-09-13	0.00	A	425	A	0.98	A
USGS	02331600	2014-09-14	0.11	A	410	A	0.96	A
USGS	02331600	2014-09-15	0.00	A	323	A	0.80	A
USGS	02331600	2014-09-16	0.00	A	307	A	0.77	A
USGS	02331600	2014-09-17	0.00	A	278	A	0.70	A
USGS	02331600	2014-09-18	0.00	A	264	A	0.67	A
USGS	02331600	2014-09-19	0.00	A	255	A	0.64	A
USGS	02331600	2014-09-20	0.00	A	247	A	0.62	A
USGS	02331600	2014-09-21	0.00	A	236	A	0.59	A
USGS	02331600	2014-09-22	0.00	A	229	A	0.58	A
USGS	02331600	2014-09-23	0.00	A	219	A	0.55	A
USGS	02331600	2014-09-24	0.00	A	214	A	0.53	A
USGS	02331600	2014-09-25	0.00	A	214	A	0.53	A
USGS	02331600	2014-09-26	0.00	A	216	A	0.54	A
USGS	02331600	2014-09-27	0.00	A	218	A	0.54	A
USGS	02331600	2014-09-28	0.01	A	216	A	0.54	A
USGS	02331600	2014-09-29	0.01	A	227	A	0.57	A
USGS	02331600	2014-09-30	0.00	A	241	A	0.61	A
USGS	02331600	2014-10-01	0.00	A	220	A	0.55	A
USGS	02331600	2014-10-02	0.00	A	207	A	0.51	A
USGS	02331600	2014-10-03	0.28	A	270	A	0.65	A
USGS	02331600	2014-10-04	0.00	A	321	A	0.79	A
USGS	02331600	2014-10-05	0.00	A	232	A	0.58	A
USGS	02331600	2014-10-06			221	A	0.55	A
USGS	02331600	2014-10-07			253	A	0.64	A
USGS	02331600	2014-10-08			269	A	0.68	A
USGS	02331600	2014-10-09			256	A	0.65	A
USGS	02331600	2014-10-10			427	A	0.99	A
USGS	02331600	2014-10-11			316	A	0.79	A
USGS	02331600	2014-10-12			623	A	1.21	A
USGS	02331600	2014-10-13			546	A	1.17	A
USGS	02331600	2014-10-14			2340	A	2.93	A
USGS	02331600	2014-10-15			1980	A	2.69	A
USGS	02331600	2014-10-16			900	A	1.57	A
USGS	02331600	2014-10-17	0.00	A	641	A	1.26	A
USGS	02331600	2014-10-18	0.00	A	517	A	1.09	A
USGS	02331600	2014-10-19	0.00	A	451	A	0.98	A
USGS	02331600	2014-10-20	0.00	A	414	A	0.92	A
USGS	02331600	2014-10-21	0.00	A	392	A	0.88	A
USGS	02331600	2014-10-22	0.00	A	370	A	0.84	A
USGS	02331600	2014-10-23	0.00	A	354	A	0.81	A
USGS	02331600	2014-10-24	0.00	A	344	A	0.79	A
USGS	02331600	2014-10-25	0.00	A	336	A	0.78	A
USGS	02331600	2014-10-26	0.00	A	333	A	0.77	A
USGS	02331600	2014-10-27	0.00	A	322	A	0.75	A
USGS	02331600	2014-10-28	0.00	A	318	A	0.74	A
USGS	02331600	2014-10-29	0.02	A	315	A	0.74	A
USGS	02331600	2014-10-30	0.00	A	315	A	0.73	A
USGS	02331600	2014-10-31	0.00	A	309	A	0.72	A
USGS	02331600	2014-11-01	0.00	A	302	A	0.71	A
USGS	02331600	2014-11-02	0.00	A	299	A	0.70	A
USGS	02331600	2014-11-03	0.00	A	296	A	0.69	A
USGS	02331600	2014-11-04	0.00	A	297	A	0.69	A
USGS	02331600	2014-11-05	0.00	A	297	A	0.69	A
USGS	02331600	2014-11-06	0.03	A	312	A	0.73	A
USGS	02331600	2014-11-07	0.00	A	316	A	0.74	A
USGS	02331600	2014-11-08	0.00	A	295	A	0.69	A
USGS	02331600	2014-11-09	0.00	A	297	A	0.69	A
USGS	02331600	2014-11-10	0.00	A	291	A	0.68	A
USGS	02331600	2014-11-11	0.00	A	292	A	0.68	A
USGS	02331600	2014-11-12	0.00	A	289	A	0.68	A
USGS	02331600	2014-11-13	0.00	A	286	A	0.67	A
USGS	02331600	2014-11-14	0.00	A	279	A	0.65	A
USGS	02331600	2014-11-15	0.00	A	276	A	0.64	A
USGS	02331600	2014-11-16	0.21	A	284	A	0.66	A
USGS	02331600	2014-11-17	1.81	A	869	A	1.49	A
USGS	02331600	2014-11-18	0.00	A	617	A	1.22	A
USGS	02331600	2014-11-19	0.00	A	418	A	0.93	A
USGS	02331600	2014-11-20	0.00	A	372	A	0.85	A
USGS	02331600	2014-11-21	0.00	A	348	A	0.80	A
USGS	02331600	2014-11-22	0.00	A	335	A	0.78	A
USGS	02331600	2014-11-23	2.13	A	832	A	1.37	A
USGS	02331600	2014-11-24	0.00	A	1710	A	2.43	A
USGS	02331600	2014-11-25	0.00	A	822	A	1.48	A
USGS	02331600	2014-11-26	0.11	A	638	A	1.26	A
USGS	02331600	2014-11-27	0.00	A	539	A	1.12	A
USGS	02331600	2014-11-28	0.00	A	476	A	1.02	A
USGS	02331600	2014-11-29	0.00	A	449	A	0.98	A
USGS	02331600	2014-11-30	0.00	A	433	A	0.95	A
USGS	02331600	2014-12-01	0.00	A	415	A	0.92	A
USGS	02331600	2014-12-02	0.00	A	403	A	0.90	A
USGS	02331600	2014-12-03	0.00	A	394	A	0.89	A
USGS	02331600	2014-12-04	0.06	A	384	A	0.87	A
USGS	02331600	2014-12-05	0.01	A	387	A	0.87	A
USGS	02331600	2014-12-06	0.91	A	538	A	1.10	A
USGS	02331600	2014-12-07	0.00	A	544	A	1.12	A
USGS	02331600	2014-12-08	0.00	A	445	A	0.97	A
USGS	02331600	2014-12-09	0.00	A	417	A	0.93	A
USGS	02331600	2014-12-10	0.15	A	398	A	0.89	A
USGS	02331600	2014-12-11	0.00	A	386	A	0.87	A
USGS	02331600	2014-12-12	0.00	A	374	A	0.85	A
USGS	02331600	2014-12-13	0.00	A	368	A	0.84	A
USGS	02331600	2014-12-14	0.00	A	364	A	0.83	A
USGS	02331600	2014-12-15	0.26	A	355	A	0.82	A
USGS	02331600	2014-12-16	0.20	A	384	A	0.87	A
USGS	02331600	2014-12-17	0.00	A	368	A	0.84	A
USGS	02331600	2014-12-18	0.00	A	349	A	0.80	A
USGS	02331600	2014-12-19	0.00	A	342	A	0.79	A
USGS	02331600	2014-12-20	0.08	A	350	A	0.80	A
USGS	02331600	2014-12-21	0.00	A	349	A	0.80	A
USGS	02331600	2014-12-22	0.53	A	345	A	0.80	A
USGS	02331600	2014-12-23	1.06	A	510	A	1.07	A
USGS	02331600	2014-12-24	0.58	A	2100	A	2.81	A
USGS	02331600	2014-12-25	0.00	A	1170	A	1.88	A
USGS	02331600	2014-12-26	0.00	A	809	A	1.47	A
USGS	02331600	2014-12-27	0.00	A	662	A	1.29	A
USGS	02331600	2014-12-28	0.45	A	689	A	1.32	A
USGS	02331600	2014-12-29	0.09	A	688	A	1.32	A
USGS	02331600	2014-12-30	0.00	A	621	A	1.23	A
USGS	02331600	2014-12-31	0.00	A	563	A	1.15	A
USGS	02331600	2015-01-01	0.00	A	529	A	1.10	A
USGS	02331600	2015-01-02	0.67	A	530	A	1.11	A
USGS	02331600	2015-01-03	0.66	A	843	A	1.50	A
USGS	02331600	2015-01-04	1.75	A	5540	A	5.71	A
USGS	02331600	2015-01-05	0.00	A	2020	A	2.75	A
USGS	02331600	2015-01-06	0.00	A	1290	A	2.01	A
USGS	02331600	2015-01-07	0.00	A	1050	A	1.74	A
USGS	02331600	2015-01-08	0.00	A	891	A	1.56	A
USGS	02331600	2015-01-09	0.00	A	792	A	1.45	A
USGS	02331600	2015-01-10	0.00	A	721	A	1.36	A
USGS	02331600	2015-01-11	0.13	A	676	A	1.31	A
USGS	02331600	2015-01-12	0.14	A	728	A	1.37	A
USGS	02331600	2015-01-13	0.02	A	696	A	1.33	A
USGS	02331600	2015-01-14	0.00	A	652	A	1.28	A
USGS	02331600	2015-01-15	0.00	A	624	A	1.24	A
USGS	02331600	2015-01-16	0.00	A	600	A	1.21	A
USGS	02331600	2015-01-17	0.00	A	581	A	1.18	A
USGS	02331600	2015-01-18	0.00	A	568	A	1.16	A
USGS	02331600	2015-01-19	0.00	A	544	A	1.13	A
USGS	02331600	2015-01-20	0.00	A	530	A	1.11	A
USGS	02331600	2015-01-21	0.00	A	517	A	1.09	A
USGS	02331600	2015-01-22	0.00	A	502	A	1.07	A
USGS	02331600	2015-01-23	0.94	A	638	A	1.24	A
USGS	02331600	2015-01-24	0.01	A	866	A	1.53	A
USGS	02331600	2015-01-25	0.02	A	671	A	1.30	A
USGS	02331600	2015-01-26	0.00	A	624	A	1.24	A
USGS	02331600	2015-01-27	0.00	A	581	A	1.18	A
USGS	02331600	2015-01-28	0.00	A	551	A	1.14	A
USGS	02331600	2015-01-29	0.01	A	534	A	1.11	A
USGS	02331600	2015-01-30	0.00	A	524	A	1.10	A
USGS	02331600	2015-01-31	0.00	A	504	A	1.07	A
USGS	02331600	2015-02-01	1.23	A	524	A	1.10	A
USGS	02331600	2015-02-02	0.23	A	1410	A	2.13	A
USGS	02331600	2015-02-03	0.00	A	900	A	1.57	A
USGS	02331600	2015-02-04	0.00	A	746	A	1.39	A
USGS	02331600	2015-02-05	0.00	A	678	A	1.31	A
USGS	02331600	2015-02-06	0.00	A	622	A	1.24	A
USGS	02331600	2015-02-07	0.00	A	602	A	1.21	A
USGS	02331600	2015-02-08	0.00	A	588	A	1.19	A
USGS	02331600	2015-02-09	0.54	A	626	A	1.24	A
USGS	02331600	2015-02-10	0.00	A	614	A	1.22	A
USGS	02331600	2015-02-11	0.00	A	567	A	1.16	A
USGS	02331600	2015-02-12	0.00	A	542	A	1.12	A
USGS	02331600	2015-02-13	0.00	A	512	A	1.08	A
USGS	02331600	2015-02-14	0.00	A	512	A	1.08	A
USGS	02331600	2015-02-15	0.00	A	499	A	1.06	A
USGS	02331600	2015-02-16			516	A	1.08	A
USGS	02331600	2015-02-17			831	A	1.49	A
USGS	02331600	2015-02-18			717	A	1.36	A
USGS	02331600	2015-02-19	0.00	A	586	A	1.19	A
USGS	02331600	2015-02-20	0.00	A	566	A	1.16	A
USGS	02331600	2015-02-21	0.23	A	569	A	1.16	A
USGS	02331600	2015-02-22	0.23	A	725	A	1.36	A
USGS	02331600	2015-02-23	0.13	A	689	A	1.32	A
USGS	02331600	2015-02-24			696	A	1.33	A
USGS	02331600	2015-02-25			660	A	1.29	A
USGS	02331600	2015-02-26			703	A	1.34	A
USGS	02331600	2015-02-27	0.00	A	689	A	1.32	A
USGS	02331600	2015-02-28	0.00	A	670	A	1.30	A
USGS	02331600	2015-03-01	0.02	A	658	A	1.28	A
USGS	02331600	2015-03-02	0.01	A	670	A	1.30	A
USGS	02331600	2015-03-03	0.06	A	674	A	1.30	A
USGS	02331600	2015-03-04	0.09	A	691	A	1.33	A
USGS	02331600	2015-03-05	0.16	A	756	A	1.40	A
USGS	02331600	2015-03-06	0.00	A	708	A	1.35	A
