# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-09-23 01:20:49 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02331600 CHATTAHOOCHEE RIVER NEAR CORNELIA, GA
# -----------------------------------------------------------------------------------
#
# Data provided for site 02331600
#            TS   parameter     statistic     Description
#         36244       00060     00003     Discharge, cubic feet per second (Mean)
#         36245       00065     00001     Gage height, feet (Maximum)
#         36246       00065     00002     Gage height, feet (Minimum)
#         36247       00065     00003     Gage height, feet (Mean)
#         36248       00045     00006     Precipitation, total, inches (Sum)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	36244_00060_00003	36244_00060_00003_cd	36247_00065_00003	36247_00065_00003_cd	36248_00045_00006	36248_00045_00006_cd
USGS	02331600	2015-06-26	365	A	0.77	A		
USGS	02331600	2015-06-27	461	A	0.94	A		
USGS	02331600	2015-06-28	452	A	0.93	A		
USGS	02331600	2015-06-29	375	A	0.79	A		
USGS	02331600	2015-06-30	386	A	0.81	A		
USGS	02331600	2015-07-01	424	A	0.88	A		
USGS	02331600	2015-07-02	571	A	1.10	A		
USGS	02331600	2015-07-03	1130	A	1.77	A		
USGS	02331600	2015-07-04	879	A	1.49	A		
USGS	02331600	2015-07-05	928	A	1.54	A		
USGS	02331600	2015-07-06	733	A	1.32	A		
USGS	02331600	2015-07-07	604	A	1.15	A		
USGS	02331600	2015-07-08	529	A	1.04	A		
USGS	02331600	2015-07-09	487	A	0.98	A		
USGS	02331600	2015-07-10	451	A	0.92	A		
USGS	02331600	2015-07-11	424	A	0.88	A		
USGS	02331600	2015-07-12	409	A	0.85	A		
USGS	02331600	2015-07-13	400	A	0.84	A		
USGS	02331600	2015-07-14	412	A	0.85	A		
USGS	02331600	2015-07-15	628	A	1.18	A		
USGS	02331600	2015-07-16	427	A	0.88	A		
USGS	02331600	2015-07-17	386	A	0.81	A		
USGS	02331600	2015-07-18	373	A	0.79	A		
USGS	02331600	2015-07-19	375	A	0.79	A		
USGS	02331600	2015-07-20	381	A	0.80	A		
USGS	02331600	2015-07-21	354	A	0.75	A		
USGS	02331600	2015-07-22	345	A	0.73	A		
USGS	02331600	2015-07-23	348	A	0.74	A		
USGS	02331600	2015-07-24	350	A	0.74	A		
USGS	02331600	2015-07-25	366	A	0.78	A		
USGS	02331600	2015-07-26	322	A	0.69	A		
USGS	02331600	2015-07-27	302	A	0.65	A		
USGS	02331600	2015-07-28	330	A	0.71	A		
USGS	02331600	2015-07-29	391	A	0.82	A		
USGS	02331600	2015-07-30	457	A	0.93	A		
USGS	02331600	2015-07-31	327	A	0.70	A		
USGS	02331600	2015-08-01	291	A	0.62	A		
USGS	02331600	2015-08-02	269	A	0.57	A		
USGS	02331600	2015-08-03	256	A	0.54	A		
USGS	02331600	2015-08-04	254	A	0.53	A		
USGS	02331600	2015-08-05	242	A	0.50	A		
USGS	02331600	2015-08-06	264	A	0.56	A		
USGS	02331600	2015-08-07	302	A	0.64	A		
USGS	02331600	2015-08-08	261	A	0.55	A		
USGS	02331600	2015-08-09	237	A	0.49	A		
USGS	02331600	2015-08-10	228	A	0.46	A		
USGS	02331600	2015-08-11	704	A	1.25	A		
USGS	02331600	2015-08-12	366	A	0.77	A		
USGS	02331600	2015-08-13	295	A	0.63	A		
USGS	02331600	2015-08-14	312	A	0.66	A		
USGS	02331600	2015-08-15	289	A	0.61	A		
USGS	02331600	2015-08-16	277	A	0.59	A		
USGS	02331600	2015-08-17	328	A	0.68	A		
USGS	02331600	2015-08-18	1010	A	1.64	A		
USGS	02331600	2015-08-19	1060	A	1.69	A		
USGS	02331600	2015-08-20	685	A	1.26	A		
USGS	02331600	2015-08-21	504	A	1.01	A		
USGS	02331600	2015-08-22	416	A	0.87	A		
USGS	02331600	2015-08-23	666	A	1.22	A		
USGS	02331600	2015-08-24	543	A	1.06	A		
USGS	02331600	2015-08-25	407	A	0.85	A		
USGS	02331600	2015-08-26	347	A	0.74	A		
USGS	02331600	2015-08-27	322	A	0.69	A		
USGS	02331600	2015-08-28	309	A	0.66	A		
USGS	02331600	2015-08-29	297	A	0.63	A		
USGS	02331600	2015-08-30	301	A	0.64	A		
USGS	02331600	2015-08-31	312	A	0.67	A		
USGS	02331600	2015-09-01	284	A	0.60	A		
USGS	02331600	2015-09-02	268	A	0.57	A		
USGS	02331600	2015-09-03	261	A	0.55	A		
USGS	02331600	2015-09-04	274	A	0.58	A		
USGS	02331600	2015-09-05	257	A	0.54	A		
USGS	02331600	2015-09-06	251	A	0.52	A		
USGS	02331600	2015-09-07	251	A	0.52	A		
USGS	02331600	2015-09-08	256	A	0.54	A		
USGS	02331600	2015-09-09	303	A	0.64	A		
USGS	02331600	2015-09-10	524	A	1.03	A		
USGS	02331600	2015-09-11	328	A	0.70	A		
USGS	02331600	2015-09-12	280	A	0.59	A		
USGS	02331600	2015-09-13	252	A	0.53	A		
USGS	02331600	2015-09-14	229	A	0.46	A		
USGS	02331600	2015-09-15	225	A	0.45	A		
USGS	02331600	2015-09-16	220	A	0.44	A		
USGS	02331600	2015-09-17	222	A	0.44	A		
USGS	02331600	2015-09-18	209	A	0.41	A		
USGS	02331600	2015-09-19	204	A	0.39	A		
USGS	02331600	2015-09-20	200	A	0.38	A		
USGS	02331600	2015-09-21	195	A	0.36	A		
USGS	02331600	2015-09-22	203	A	0.39	A		
USGS	02331600	2015-09-23	210	A	0.41	A		
USGS	02331600	2015-09-24	201	A	0.38	A		
USGS	02331600	2015-09-25	399	A	0.82	A		
USGS	02331600	2015-09-26	632	A	1.19	A		
USGS	02331600	2015-09-27	427	A	0.88	A		
USGS	02331600	2015-09-28	341	A	0.73	A		
USGS	02331600	2015-09-29	769	A	1.32	A		
USGS	02331600	2015-09-30	697	A	1.27	A		
USGS	02331600	2015-10-01	539	A	1.06	A		
USGS	02331600	2015-10-02	707	A	1.26	A		
USGS	02331600	2015-10-03	2130	A	2.72	A		
USGS	02331600	2015-10-04	5030	A	5.34	A		
USGS	02331600	2015-10-05	1440	A	2.18	A		
USGS	02331600	2015-10-06	979	A	1.68	A		
USGS	02331600	2015-10-07	790	A	1.46	A		
USGS	02331600	2015-10-08	668	A	1.32	A		
USGS	02331600	2015-10-09	585	A	1.21	A		
USGS	02331600	2015-10-10	699	A	1.35	A		
USGS	02331600	2015-10-11	633	A	1.27	A		
USGS	02331600	2015-10-12	512	A	1.10	A		
USGS	02331600	2015-10-13	474	A	1.04	A		
USGS	02331600	2015-10-14	429	A	0.97	A		
USGS	02331600	2015-10-15	400	A	0.92	A		
USGS	02331600	2015-10-16	382	A	0.89	A		
USGS	02331600	2015-10-17	365	A	0.85	A		
USGS	02331600	2015-10-18	352	A	0.83	A		
USGS	02331600	2015-10-19	343	A	0.81	A		
USGS	02331600	2015-10-20	336	A	0.80	A		
USGS	02331600	2015-10-21	333	A	0.79	A		
USGS	02331600	2015-10-22	324	A	0.77	A		
USGS	02331600	2015-10-23	319	A	0.76	A		
USGS	02331600	2015-10-24	313	A	0.75	A		
USGS	02331600	2015-10-25	317	A	0.76	A		
USGS	02331600	2015-10-26	325	A	0.78	A		
USGS	02331600	2015-10-27	387	A	0.89	A		
USGS	02331600	2015-10-28	773	A	1.42	A		
USGS	02331600	2015-10-29	678	A	1.32	A		
USGS	02331600	2015-10-30	490	A	1.06	A	0.00	A
USGS	02331600	2015-10-31	427	A	0.96	A	0.00	A
USGS	02331600	2015-11-01	539	A	1.13	A	0.96	A
USGS	02331600	2015-11-02	4150	A	4.56	A	3.01	A
USGS	02331600	2015-11-03	2090	A	2.82	A	0.01	A
USGS	02331600	2015-11-04	1180	A	1.91	A	0.02	A
USGS	02331600	2015-11-05	963	A	1.65	A	0.23	A
USGS	02331600	2015-11-06	987	A	1.68	A	0.42	A
USGS	02331600	2015-11-07	1630	A	2.35	A	0.81	A
USGS	02331600	2015-11-08	1190	A	1.91	A	0.53	A
USGS	02331600	2015-11-09	2980	A	3.63	A	1.52	A
USGS	02331600	2015-11-10	1980	A	2.72	A	0.02	A
USGS	02331600	2015-11-11	1330	A	2.07	A	0.00	A
USGS	02331600	2015-11-12	1090	A	1.80	A	0.01	A
USGS	02331600	2015-11-13	955	A	1.64	A	0.00	A
USGS	02331600	2015-11-14	853	A	1.54	A	0.00	A
USGS	02331600	2015-11-15	791	A	1.47	A	0.00	A
USGS	02331600	2015-11-16	751	A	1.42	A	0.00	A
USGS	02331600	2015-11-17	722	A	1.38	A	0.00	A
USGS	02331600	2015-11-18	1520	A	2.14	A	2.68	A
USGS	02331600	2015-11-19	4370	A	4.80	A	0.04	A
USGS	02331600	2015-11-20	1580	A	2.36	A	0.00	A
USGS	02331600	2015-11-21	1190	A	1.97	A	0.00	A
USGS	02331600	2015-11-22	1030	A	1.79	A	0.00	A
USGS	02331600	2015-11-23	906	A	1.66	A	0.00	A
USGS	02331600	2015-11-24	832	A	1.58	A	0.00	A
USGS	02331600	2015-11-25	780	A	1.52	A	0.00	A
USGS	02331600	2015-11-26	745	A	1.48	A	0.00	A
USGS	02331600	2015-11-27	719	A	1.45	A	0.00	A
USGS	02331600	2015-11-28	703	A	1.43	A	0.00	A
USGS	02331600	2015-11-29	691	A	1.42	A	0.05	A
USGS	02331600	2015-11-30	819	A	1.57	A	0.17	A
USGS	02331600	2015-12-01	851	A	1.60	A	0.84	A
USGS	02331600	2015-12-02	2740	A	3.44	A	0.69	A
USGS	02331600	2015-12-03	1560	A	2.34	A	0.00	A
USGS	02331600	2015-12-04	1150	A	1.92	A	0.00	A
USGS	02331600	2015-12-05	1010	A	1.76	A	0.00	A
USGS	02331600	2015-12-06	924	A	1.68	A	0.00	A
USGS	02331600	2015-12-07	873	A	1.63	A	0.00	A
USGS	02331600	2015-12-08	832	A	1.58	A	0.00	A
USGS	02331600	2015-12-09	798	A	1.54	A	0.00	A
USGS	02331600	2015-12-10	778	A	1.52	A	0.00	A
USGS	02331600	2015-12-11	752	A	1.49	A	0.00	A
USGS	02331600	2015-12-12	727	A	1.46	A	0.00	A
USGS	02331600	2015-12-13	708	A	1.44	A	0.00	A
USGS	02331600	2015-12-14	788	A	1.53	A	0.50	A
USGS	02331600	2015-12-15	780	A	1.52	A	0.01	A
USGS	02331600	2015-12-16	712	A	1.44	A	0.02	A
USGS	02331600	2015-12-17	992	A	1.75	A	1.00	A
USGS	02331600	2015-12-18	882	A	1.63	A	0.00	A
USGS	02331600	2015-12-19	759	A	1.50	A	0.00	A
USGS	02331600	2015-12-20	719	A	1.45	A	0.00	A
USGS	02331600	2015-12-21	701	A	1.43	A	0.33	A
USGS	02331600	2015-12-22	980	A	1.74	A	0.40	A
USGS	02331600	2015-12-23	1440	A	2.19	A	2.68	A
USGS	02331600	2015-12-24	7630	A	7.48	A	0.84	A
USGS	02331600	2015-12-25	3910	A	4.51	A	0.90	A
USGS	02331600	2015-12-26	3360	A	4.00	A	0.16	A
USGS	02331600	2015-12-27	2200	A	2.92	A	0.01	A
USGS	02331600	2015-12-28	2200	A	2.93	A	1.71	A
USGS	02331600	2015-12-29	6220	A	6.34	A	0.02	A
USGS	02331600	2015-12-30	3960	A	4.53	A	1.26	A
USGS	02331600	2015-12-31	2850	A	3.55	A	0.01	A
USGS	02331600	2016-01-01	2220	A	2.94	A	0.00	A
USGS	02331600	2016-01-02	1900	A	2.65	A	0.00	A
USGS	02331600	2016-01-03	1710	A	2.48	A	0.00	A
USGS	02331600	2016-01-04	1590	A	2.36	A	0.00	A
USGS	02331600	2016-01-05	1460	A	2.23	A	0.00	A
USGS	02331600	2016-01-06	1390	A	2.15	A	0.00	A
USGS	02331600	2016-01-07	1350	A	2.11	A	0.00	A
USGS	02331600	2016-01-08	1360	A	2.12	A	0.28	A
USGS	02331600	2016-01-09	1300	A	2.06	A	0.46	A
USGS	02331600	2016-01-10	1490	A	2.26	A	0.03	A
USGS	02331600	2016-01-11	1280	A	2.03	A	0.00	A
USGS	02331600	2016-01-12	1210	A	1.96	A	0.00	A
USGS	02331600	2016-01-13	1170	A	1.91	A	0.00	A
USGS	02331600	2016-01-14	1130	A	1.88	A	0.00	A
USGS	02331600	2016-01-15	1940	A	2.66	A	1.58	A
USGS	02331600	2016-01-16	1910	A	2.66	A	0.00	A
USGS	02331600	2016-01-17	1400	A	2.17	A	0.02	A
USGS	02331600	2016-01-18	1250	A	2.00	A	0.00	A
USGS	02331600	2016-01-19	1170	A	1.92	A	0.00	A
USGS	02331600	2016-01-20	1150	A	1.89	A		
USGS	02331600	2016-01-21	1130	A	1.87	A		
USGS	02331600	2016-01-22	2470	A	3.18	A		
USGS	02331600	2016-01-23	1770	A	2.53	A		
USGS	02331600	2016-01-24	1380	A	2.15	A		
USGS	02331600	2016-01-25	1270	A	2.02	A	0.00	A
USGS	02331600	2016-01-26	1220	A	1.96	A	0.08	A
USGS	02331600	2016-01-27	1270	A	2.02	A	0.12	A
USGS	02331600	2016-01-28	1220	A	1.97	A	0.00	A
USGS	02331600	2016-01-29	1170	A	1.92	A	0.00	A
USGS	02331600	2016-01-30	1120	A	1.86	A	0.00	A
USGS	02331600	2016-01-31	1100	A	1.83	A	0.00	A
USGS	02331600	2016-02-01	1080	A	1.82	A	0.01	A
USGS	02331600	2016-02-02	1060	A	1.79	A	0.30	A
USGS	02331600	2016-02-03	2330	A	3.03	A	1.27	A
USGS	02331600	2016-02-04	1790	A	2.54	A	0.00	A
USGS	02331600	2016-02-05	1390	A	2.15	A	0.00	A
USGS	02331600	2016-02-06	1250	A	2.01	A	0.00	A
USGS	02331600	2016-02-07	1200	A	1.94	A	0.00	A
USGS	02331600	2016-02-08	1160	A	1.90	A	0.00	A
USGS	02331600	2016-02-09	1120	A	1.86	A	0.00	A
USGS	02331600	2016-02-10	1080	A	1.82	A	0.00	A
USGS	02331600	2016-02-11	1060	A	1.80	A	0.00	A
USGS	02331600	2016-02-12	1050	A	1.78	A	0.00	A
USGS	02331600	2016-02-13	1020	A	1.74	A	0.00	A
USGS	02331600	2016-02-14	990	A	1.71	A	0.00	A
USGS	02331600	2016-02-15	987	A	1.71	A		
USGS	02331600	2016-02-16	1190	A	1.94	A		
USGS	02331600	2016-02-17	1070	A	1.81	A	0.00	A
USGS	02331600	2016-02-18	1010	A	1.73	A	0.00	A
USGS	02331600	2016-02-19	974	A	1.69	A	0.00	A
USGS	02331600	2016-02-20	971	A	1.69	A	0.00	A
USGS	02331600	2016-02-21	972	A	1.69	A	0.20	A
USGS	02331600	2016-02-22	989	A	1.71	A	0.26	A
USGS	02331600	2016-02-23	1510	A	2.27	A	1.50	A
USGS	02331600	2016-02-24	4270	A	4.79	A	0.92	A
USGS	02331600	2016-02-25	2220	A	2.95	A	0.00	A
USGS	02331600	2016-02-26	1580	A	2.35	A	0.00	A
USGS	02331600	2016-02-27	1360	A	2.12	A	0.00	A
USGS	02331600	2016-02-28	1260	A	2.01	A	0.00	A
USGS	02331600	2016-02-29	1200	A	1.94	A	0.00	A
USGS	02331600	2016-03-01	1150	A	1.90	A	0.50	A
USGS	02331600	2016-03-02	1260	A	2.01	A	0.00	A
USGS	02331600	2016-03-03	1140	A	1.88	A		
USGS	02331600	2016-03-04	1160	A	1.91	A		
USGS	02331600	2016-03-05	1100	A	1.83	A	0.00	A
USGS	02331600	2016-03-06	1070	A	1.81	A	0.00	A
USGS	02331600	2016-03-07	1040	A	1.77	A	0.00	A
USGS	02331600	2016-03-08	1030	A	1.76	A	0.00	A
USGS	02331600	2016-03-09	1000	A	1.73	A	0.00	A
USGS	02331600	2016-03-10	995	A	1.72	A	0.00	A
USGS	02331600	2016-03-11	983	A	1.70	A	0.00	A
USGS	02331600	2016-03-12	970	A	1.69	A	0.00	A
USGS	02331600	2016-03-13	1090	A	1.82	A	0.34	A
USGS	02331600	2016-03-14	1040	A	1.78	A	0.00	A
USGS	02331600	2016-03-15	1020	A	1.74	A	0.00	A
USGS	02331600	2016-03-16	983	A	1.70	A	0.00	A
USGS	02331600	2016-03-17	931	A	1.65	A	0.00	A
USGS	02331600	2016-03-18	921	A	1.64	A	0.00	A
USGS	02331600	2016-03-19	928	A	1.65	A	0.00	A
USGS	02331600	2016-03-20	902	A	1.62	A	0.00	A
USGS	02331600	2016-03-21	867	A	1.58	A	0.00	A
USGS	02331600	2016-03-22	846	A	1.56	A	0.00	A
USGS	02331600	2016-03-23	839	A	1.55	A	0.00	A
USGS	02331600	2016-03-24	845	A	1.56	A	0.16	A
USGS	02331600	2016-03-25	885	A	1.60	A	0.00	A
USGS	02331600	2016-03-26	828	A	1.54	A		
USGS	02331600	2016-03-27	832	A	1.54	A		
USGS	02331600	2016-03-28	840	A	1.55	A		
USGS	02331600	2016-03-29	810	A	1.52	A		
USGS	02331600	2016-03-30	799	A	1.51	A		
USGS	02331600	2016-03-31	817	A	1.53	A	0.11	A
USGS	02331600	2016-04-01	1090	A	1.82	A	0.51	A
USGS	02331600	2016-04-02	934	A	1.65	A	0.01	A
USGS	02331600	2016-04-03	836	A	1.55	A	0.00	A
USGS	02331600	2016-04-04	802	A	1.51	A	0.00	A
USGS	02331600	2016-04-05	779	A	1.48	A	0.00	A
USGS	02331600	2016-04-06	763	A	1.46	A	0.26	A
USGS	02331600	2016-04-07	1120	A	1.76	A	0.38	A
USGS	02331600	2016-04-08	989	A	1.58	A	0.00	A
USGS	02331600	2016-04-09	930	A	1.51	A	0.00	A
USGS	02331600	2016-04-10	890	A	1.47	A	0.00	A
USGS	02331600	2016-04-11	886	A	1.46	A	0.14	A
USGS	02331600	2016-04-12	898	A	1.48	A	0.00	A
USGS	02331600	2016-04-13	851	A	1.42	A	0.00	A
USGS	02331600	2016-04-14	838	A	1.41	A	0.00	A
USGS	02331600	2016-04-15	829	A	1.40	A	0.00	A
USGS	02331600	2016-04-16	814	A	1.38	A	0.00	A
USGS	02331600	2016-04-17	800	A	1.37	A	0.00	A
USGS	02331600	2016-04-18	785	A	1.35	A	0.00	A
USGS	02331600	2016-04-19	771	A	1.33	A	0.00	A
USGS	02331600	2016-04-20	762	A	1.32	A	0.00	A
USGS	02331600	2016-04-21	748	A	1.31	A	0.00	A
USGS	02331600	2016-04-22	927	A	1.51	A	0.40	A
USGS	02331600	2016-04-23	930	A	1.51	A	0.00	A
USGS	02331600	2016-04-24	811	A	1.38	A	0.00	A
USGS	02331600	2016-04-25	770	A	1.33	A	0.00	A
USGS	02331600	2016-04-26	749	A	1.31	A	0.00	A
USGS	02331600	2016-04-27	729	A	1.28	A	0.00	A
USGS	02331600	2016-04-28	715	A	1.27	A	0.00	A
USGS	02331600	2016-04-29	699	A	1.25	A	0.00	A
USGS	02331600	2016-04-30	708	A	1.26	A	0.72	A
USGS	02331600	2016-05-01	998	A	1.59	A	0.44	A
USGS	02331600	2016-05-02	866	A	1.44	A	0.15	A
USGS	02331600	2016-05-03	830	A	1.40	A	0.10	A
USGS	02331600	2016-05-04	743	A	1.30	A	0.02	A
USGS	02331600	2016-05-05	717	A	1.27	A	0.03	A
USGS	02331600	2016-05-06	698	A	1.24	A	0.00	A
USGS	02331600	2016-05-07	674	A	1.21	A	0.00	A
USGS	02331600	2016-05-08	658	A	1.19	A	0.00	A
USGS	02331600	2016-05-09	635	A	1.16	A	0.00	A
USGS	02331600	2016-05-10	623	A	1.15	A	0.00	A
USGS	02331600	2016-05-11	661	A	1.19	A	0.57	A
USGS	02331600	2016-05-12	666	A	1.20	A	0.36	A
USGS	02331600	2016-05-13	717	A	1.27	A	0.02	A
USGS	02331600	2016-05-14	608	A	1.13	A	0.00	A
USGS	02331600	2016-05-15	570	A	1.07	A	0.00	A
USGS	02331600	2016-05-16	550	A	1.05	A	0.00	A
USGS	02331600	2016-05-17	651	A	1.18	A	0.41	A
USGS	02331600	2016-05-18	633	A	1.16	A	0.00	A
USGS	02331600	2016-05-19	600	A	1.12	A	0.00	A
USGS	02331600	2016-05-20	597	A	1.11	A	0.26	A
USGS	02331600	2016-05-21	716	A	1.27	A	0.00	A
USGS	02331600	2016-05-22	616	A	1.14	A	0.00	A
USGS	02331600	2016-05-23	558	A	1.06	A	0.00	A
USGS	02331600	2016-05-24	531	A	1.02	A	0.00	A
USGS	02331600	2016-05-25	518	A	1.00	A	0.00	A
USGS	02331600	2016-05-26	503	A	0.98	A	0.00	A
USGS	02331600	2016-05-27	505	A	0.98	A	0.10	A
USGS	02331600	2016-05-28	500	A	0.97	A	0.00	A
USGS	02331600	2016-05-29	479	A	0.94	A	0.00	A
USGS	02331600	2016-05-30	478	A	0.94	A	0.00	A
USGS	02331600	2016-05-31	470	A	0.92	A	0.01	A
USGS	02331600	2016-06-01	493	A	0.96	A	0.06	A
USGS	02331600	2016-06-02	511	A	0.99	A	0.01	A
USGS	02331600	2016-06-03	469	A	0.92	A	0.00	A
USGS	02331600	2016-06-04	480	A	0.94	A	0.69	A
USGS	02331600	2016-06-05	506	A	0.98	A	0.18	A
USGS	02331600	2016-06-06	566	A	1.07	A	0.54	A
USGS	02331600	2016-06-07	552	A	1.05	A	0.00	A
USGS	02331600	2016-06-08	448	A	0.89	A	0.00	A
USGS	02331600	2016-06-09	418	A	0.84	A	0.00	A
USGS	02331600	2016-06-10	408	A	0.82	A	0.00	A
USGS	02331600	2016-06-11	396	A	0.80	A	0.00	A
USGS	02331600	2016-06-12	384	A	0.78	A	0.00	A
USGS	02331600	2016-06-13	369	A	0.75	A	0.00	A
USGS	02331600	2016-06-14	366	A	0.75	A	0.00	A
USGS	02331600	2016-06-15	410	A	0.82	A	0.00	A
USGS	02331600	2016-06-16	395	A	0.80	A	0.00	A
USGS	02331600	2016-06-17	368	A	0.75	A	0.00	A
USGS	02331600	2016-06-18	346	A	0.71	A	0.00	A
USGS	02331600	2016-06-19	336	A	0.69	A	0.00	A
USGS	02331600	2016-06-20	322	A	0.66	A	0.00	A
USGS	02331600	2016-06-21	314	A	0.64	A	0.00	A
USGS	02331600	2016-06-22	307	A	0.63	A	0.00	A
USGS	02331600	2016-06-23	293	A	0.60	A	0.00	A
USGS	02331600	2016-06-24	294	A	0.60	A	0.00	A
USGS	02331600	2016-06-25	279	A	0.56	A	0.00	A
USGS	02331600	2016-06-26	268	A	0.53	A	0.00	A
USGS	02331600	2016-06-27	287	A	0.58	A	0.24	A
USGS	02331600	2016-06-28	469	A	0.92	A	0.00	A
USGS	02331600	2016-06-29	345	A	0.70	A	0.00	A
USGS	02331600	2016-06-30	301	A	0.61	A	0.00	A
USGS	02331600	2016-07-01	392	A	0.79	A	0.00	A
USGS	02331600	2016-07-02	309	A	0.63	A	0.00	A
USGS	02331600	2016-07-03	281	A	0.57	A	0.00	A
USGS	02331600	2016-07-04	268	A	0.54	A	0.00	A
USGS	02331600	2016-07-05	262	A	0.52	A	0.13	A
USGS	02331600	2016-07-06	250	A	0.49	A	0.14	A
USGS	02331600	2016-07-07	291	A	0.59	A	0.01	A
USGS	02331600	2016-07-08	263	A	0.52	A	0.00	A
USGS	02331600	2016-07-09	269	A	0.54	A	0.00	A
USGS	02331600	2016-07-10	255	A	0.50	A	0.00	A
USGS	02331600	2016-07-11	227	A	0.43	A	0.05	A
USGS	02331600	2016-07-12	253	A	0.49	A	0.00	A
USGS	02331600	2016-07-13	226	A	0.42	A	0.00	A
USGS	02331600	2016-07-14	221	A	0.41	A	0.00	A
USGS	02331600	2016-07-15	204	A	0.36	A	0.05	A
USGS	02331600	2016-07-16	256	A	0.48	A	0.24	A
USGS	02331600	2016-07-17	440	A	0.86	A	0.00	A
USGS	02331600	2016-07-18	298	A	0.61	A	0.31	A
USGS	02331600	2016-07-19	322	A	0.66	A	0.36	A
USGS	02331600	2016-07-20	265	A	0.53	A	0.01	A
USGS	02331600	2016-07-21	312	A	0.63	A	0.01	A
USGS	02331600	2016-07-22	378	A	0.76	A	0.02	A
USGS	02331600	2016-07-23	381	A	0.77	A	1.06	A
USGS	02331600	2016-07-24	394	A	0.79	A	0.00	A
USGS	02331600	2016-07-25	285	A	0.58	A	0.00	A
USGS	02331600	2016-07-26	277	A	0.56	A	0.07	A
USGS	02331600	2016-07-27	241	A	0.47	A	0.00	A
USGS	02331600	2016-07-28	222	A	0.42	A	0.03	A
USGS	02331600	2016-07-29	235	A	0.45	A	0.00	A
USGS	02331600	2016-07-30	302	A	0.61	A	0.39	A
USGS	02331600	2016-07-31	248	A	0.48	A	0.00	A
USGS	02331600	2016-08-01	234	A	0.45	A	0.52	A
USGS	02331600	2016-08-02	308	A	0.62	A	0.03	A
USGS	02331600	2016-08-03	263	A	0.52	A	0.09	A
USGS	02331600	2016-08-04	1130	A	1.68	A	0.06	A
USGS	02331600	2016-08-05	543	A	0.97	A	0.00	A
USGS	02331600	2016-08-06	375	A	0.70	A	0.00	A
USGS	02331600	2016-08-07	332	A	0.62	A	0.18	A
USGS	02331600	2016-08-08	338	A	0.63	A	0.02	A
USGS	02331600	2016-08-09	559	A	0.97	A	0.37	A
USGS	02331600	2016-08-10	546	A	0.98	A	0.06	A
USGS	02331600	2016-08-11	500	A	0.91	A	0.02	A
USGS	02331600	2016-08-12	441	A	0.82	A	0.59	A
USGS	02331600	2016-08-13	472	A	0.87	A	0.01	A
USGS	02331600	2016-08-14	381	A	0.71	A	0.00	A
USGS	02331600	2016-08-15	336	A	0.63	A	0.00	A
USGS	02331600	2016-08-16	324	A	0.60	A	0.00	A
USGS	02331600	2016-08-17	307	A	0.57	A	0.00	A
USGS	02331600	2016-08-18	288	A	0.52	A	0.00	A
USGS	02331600	2016-08-19	295	A	0.54	A	0.05	A
USGS	02331600	2016-08-20	293	A	0.54	A	0.10	A
USGS	02331600	2016-08-21	355	A	0.66	A	0.13	A
USGS	02331600	2016-08-22	304	A	0.56	A	0.00	A
USGS	02331600	2016-08-23	264	A	0.47	A	0.00	A
USGS	02331600	2016-08-24	248	A	0.43	A	0.00	A
USGS	02331600	2016-08-25	249	A	0.43	A	0.00	A
USGS	02331600	2016-08-26	240	A	0.41	A	0.00	A
USGS	02331600	2016-08-27	278	A	0.49	A	0.00	A
USGS	02331600	2016-08-28	250	A	0.43	A	0.08	A
USGS	02331600	2016-08-29	232	A	0.38	A	0.00	A
USGS	02331600	2016-08-30	217	A	0.34	A	0.00	A
USGS	02331600	2016-08-31	201	A	0.29	A	0.00	A
USGS	02331600	2016-09-01	192	A	0.26	A	0.00	A
USGS	02331600	2016-09-02	263	A	0.46	A	0.00	A
USGS	02331600	2016-09-03	223	A	0.36	A	0.00	A
USGS	02331600	2016-09-04	201	A	0.29	A	0.00	A
USGS	02331600	2016-09-05	185	A	0.24	A	0.00	A
USGS	02331600	2016-09-06	174	A	0.20	A	0.00	A
USGS	02331600	2016-09-07	164	A	0.17	A	0.00	A
USGS	02331600	2016-09-08	157	A	0.14	A	0.00	A
USGS	02331600	2016-09-09	151	A	0.11	A	0.00	A
USGS	02331600	2016-09-10	143	A	0.08	A	0.00	A
USGS	02331600	2016-09-11	139	A	0.07	A	0.11	A
USGS	02331600	2016-09-12	136	A	0.05	A	0.00	A
USGS	02331600	2016-09-13	135	A	0.05	A	0.00	A
USGS	02331600	2016-09-14	133	A	0.04	A	0.00	A
USGS	02331600	2016-09-15	121	A	-0.01	A	0.00	A
USGS	02331600	2016-09-16	113	A	-0.05	A	0.00	A
